ID_DOL,ID_DOL_1,name,address,cat,address1,address2,address3,tel,fax,open,close,floor,holiday,parking,category,lat,lng,,
30707,30707,新宮税務署,新宮市伊佐田町2-1-20,1,和歌山県,新宮市,伊佐田町2-1-20,0735-22-5261,,9:00,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,33.72721566,135.9938768,,
30708,30708,新宮簡易裁判所,新宮市千穂3-7-13,1,和歌山県,新宮市,千穂3-7-13,0735-22-2007,0735-22-5971,8:00,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：１５台,官公庁舎等,33.72524662,135.9869292,,
30709,30709,新宮警察署三輪崎交番,新宮市三輪崎3-10-1,1,和歌山県,新宮市,三輪崎3-10-1,0735-21-0110,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：２台,官公庁舎等,33.68330378,135.9787811,,
30710,30710,海南市下津行政局,海南市下津町丸田217-1,1,和歌山県,海南市,下津町丸田217-1,073-492-1212,073-492-2419,8:30,17:15,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り<br>◎障害者用駐車場　有り,官公庁舎等,34.12531251,135.1560914,,
30711,30711,海南市下津保健福祉センター,海南市下津町上14-6,1,和歌山県,海南市,下津町上14-6,073-493-2722,073-493-2723,9:30,16:00,地上２階,土、日,◎一般駐車場　有り：４１台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.11634141,135.154064,,
30712,30712,海南市下津斎場,海南市下津町梅田670-31,1,和歌山県,海南市,下津町梅田670-31,073-492-4152,,10:00,17:00,地上２階,42005,◎一般駐車場　有り：１５台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.13658968,135.1861442,,
30713,30713,紀美野町役場,海草郡紀美野町動木287,1,和歌山県,海草郡紀美野町,動木287,073-489-2430,073-489-2510,8:30,17:15,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：８０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.16719933,135.3074947,,
30714,30714,美里町役場,海草郡紀美野町神野市場226-1,1,和歌山県,海草郡紀美野町,神野市場226-1,073-495-2021,073-495-3334,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：４２台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.14967915,135.3553352,,
30715,30715,白浜町役場,西牟婁郡白浜町1600,1,和歌山県,西牟婁郡白浜町,1600,0739-43-5555,0739-43-5353,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：２２台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.67814719,135.348137,,
30716,30716,白浜町保健センター,西牟婁郡白浜町1095-5,1,和歌山県,西牟婁郡白浜町,1095-5,0739-43-0178,0739-42-3246,8:30,17:00,地上３階,土、日、祝日,◎一般駐車場　有り：１２台,官公庁舎等,33.6858407,135.3490813,,
30717,30717,白浜町福祉センター,西牟婁郡白浜町1600,1,和歌山県,西牟婁郡白浜町,1600,0739-43-5566,0739-43-5566,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：５台,官公庁舎等,33.67814719,135.348137,,
30718,30718,白浜警察署,西牟婁郡白浜町Jun-71,1,和歌山県,西牟婁郡白浜町,26085,0739-43-0110,,0:00,24:00,地上３階,なし,◎一般駐車場　有り：７台,官公庁舎等,33.6794248,135.3631077,,
30719,30719,富田事務所（町役場支所）,西牟婁郡白浜町栄723-3,1,和歌山県,西牟婁郡白浜町,栄723-3,0739-45-0009,,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：３０〜４０台,官公庁舎等,33.6534844,135.3969383,,
30720,30720,中辺路行政局,田辺市中辺路町栗栖川396-1,1,和歌山県,田辺市,中辺路町栗栖川396-1,0739-64-0500,0739-64-0966,8:15,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.79266234,135.5186209,,
30721,30721,中辺路保健福祉センター,田辺市中辺路町栗栖川329-1,1,和歌山県,田辺市,中辺路町栗栖川329-1,0739-64-1880,0739-64-1885,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：２２台,官公庁舎等,33.7911069,135.5164266,,
30722,30722,大塔行政局,田辺市鮎川2567,1,和歌山県,田辺市,鮎川2567,0739-48-0301,0739-49-0359,8:30,17:15,地上４階,土、日、祝日,◎一般駐車場　有り：３０台,官公庁舎等,33.72992008,135.489707,,
30723,30723,ふくしかいかん,田辺市鮎川583-9,1,和歌山県,田辺市,鮎川583-9,0739-49-0626,0739-49-0920,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：８台,官公庁舎等,33.72908672,135.4834298,,
30724,30724,とみさとふくしセンター,田辺市下川下989,1,和歌山県,田辺市,下川下989,0739-63-0707,0739-63-0700,8:30,17:15,地上１階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,33.74264177,135.585281,,
30725,30725,みかわふくしセンター,田辺市向山354-1,1,和歌山県,田辺市,向山354-1,0739-62-0606,0739-62-0608,10:00,15:00,地上１階,土、日、祝日,◎一般駐車場　有り：８台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.70400762,135.5727548,,
30726,30726,中辺路大塔消防署,田辺市鮎川851-1,1,和歌山県,田辺市,鮎川851-1,0739-48-0119,0739-48-0090,0:00,24:00,地上２階,なし,◎一般駐車場　有り：３台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.73669703,135.4991228,,
30727,30727,上富田町役場,西牟婁郡上富田町朝来763,1,和歌山県,西牟婁郡上富田町,朝来763,0739-47-0550,0739-47-4005,8:30,17:00,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り,官公庁舎等,33.69697944,135.4288521,,
30728,30728,上富田町大谷総合センター,西牟婁郡上富田町朝来3992-3,1,和歌山県,西牟婁郡上富田町,朝来3992-3,0739-47-0366,0739-47-0366,8:30,17:00,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り：１５台,官公庁舎等,33.70586704,135.4211861,,
30729,30729,上富田町岩田出張所,西牟婁郡上富田町岩田1776,1,和歌山県,西牟婁郡上富田町,岩田1776,0739-47-2124,,8:30,17:00,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り：５０台,官公庁舎等,33.70811687,135.4440172,,
30730,30730,南紀福祉センター保護更正部,西牟婁郡上富田町岩田2456-1,1,和歌山県,西牟婁郡上富田町,岩田2456-1,0739-47-4952(管理棟へ連絡),0739-47-3324,0:00,24:00,地上１階,年中無休,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：１０台,官公庁舎等,33.71019987,135.4440172,,
30731,30731,南紀福祉センター療護部,西牟婁郡上富田町岩田2456-1,1,和歌山県,西牟婁郡上富田町,岩田2456-1,0739-47-4952(管理棟へ連絡),0739-47-3324,0:00,24:00,地上１階,年中無休,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：１０台,官公庁舎等,33.71019987,135.4440172,,
30732,30732,南紀福祉センター,西牟婁郡上富田町岩田2456,1,和歌山県,西牟婁郡上富田町,岩田2456,0739-47-2175,0739-47-2176,8:45,17:30,地上１階,土、日、祝日,◎一般駐車場　有り：２０台<br>◎障害者用駐車場　有り：５台,官公庁舎等,33.71022767,135.4443227,,
30733,30733,日置川町役場,西牟婁郡白浜町日置980-1,1,和歌山県,西牟婁郡白浜町,日置980-1,0739-52-2300,0739-52-2186,9:00,17:30,地上２階,土、日,◎一般駐車場　有り：１０台,官公庁舎等,33.56740816,135.4391375,,
30735,30735,すさみ町役場,西牟婁郡すさみ町周参見4089,1,和歌山県,西牟婁郡すさみ町,周参見4089,0739-55-2004,0739-55-4008,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：１５台,官公庁舎等,33.54972044,135.4967061,,
30737,30737,串本町役場,東牟婁郡串本町串本1800,1,和歌山県,東牟婁郡串本町,串本1800,07356-2-0555,07356-2-4977,8:30,17：15,地上４階,土、日、祝祭日,◎一般駐車場　有り：２７台,官公庁舎等,33.47261974,135.7814027,,
30738,30738,和歌山県東牟婁振興局串本建設部,東牟婁郡串本町串本2491,1,和歌山県,東牟婁郡串本町,串本2491,07356-2-0755,07356-2-5390,9:00,17：30,地上２階,土、日、祝日,◎一般駐車場　有り：１５台,官公庁舎等,33.47381412,135.7836524,,
30739,30739,串本簡易裁判所,東牟婁郡串本町串本1531,1,和歌山県,東牟婁郡串本町,串本1531,07356-2-0212,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：７台,官公庁舎等,33.46359293,135.7804306,,
30740,30740,串本警察署,東牟婁郡串本町串本2114,1,和歌山県,東牟婁郡串本町,串本2114,0735-62-0110,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：１０台,官公庁舎等,33.47307079,135.7815238,,
30741,30741,紀の川市役所,紀の川市西大井338,1,和歌山県,紀の川市,西大井338,0736-77-2511,0736-77-4910,8:45,17:30,地上４階,土、日、祝日,◎一般駐車場　有り：１２０台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.26921575,135.3628762,,
30742,30742,紀の川市役所北別館,紀の川市西大井348-1,1,和歌山県,紀の川市,西大井348-1,0736-77-3140,0736-77-2799,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.26985458,135.3628206,,
30743,30743,古和田会館,紀の川市古和田626,1,和歌山県,紀の川市,古和田626,0736-77-5300,0736-77-5300,8:45,17:30,地上２階,土、日、祝日,◎一般駐車場　有り：２０台,官公庁舎等,34.27304853,135.3547657,,
30744,30744,紀の川市役所　粉河支所,紀の川市粉河412,1,和歌山県,紀の川市,粉河412,0736-73-3311,0736-73-6162,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：２５０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.26999358,135.407845,,
30745,30745,粉河保健センター,紀の川市粉河438-2,1,和歌山県,紀の川市,粉河438-2,0736-73-3311,,8:45,17:30,地上２階,土、日、祝日,◎一般駐車場　有り：７台,官公庁舎等,34.27050414,135.4081004,,
30746,30746,粉河税務署,紀の川市粉河807,1,和歌山県,紀の川市,粉河807,0736-73-3301,,8:30,17:00,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：２５台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.27010468,135.4047342,,
30747,30747,紀の川市役所　那賀支所,紀の川市名手市場146-4,1,和歌山県,紀の川市,名手市場146-4,0736-75-3111,0736-75-3117,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.2723273,135.4365643,,
30748,30748,紀の川市役所　桃山支所,紀の川市桃山町元381,1,和歌山県,紀の川市,桃山町元381,0736-66-1100,0736-66-1681,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：５０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.23938552,135.3512108,,
30749,30749,紀の川市役所　貴志川支所,紀の川市貴志川町神戸327-1,1,和歌山県,紀の川市,貴志川町神戸327-1,0736-64-2525,0736-64-6599,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：１５０台<br>◎障害者用駐車場　有り：４台,官公庁舎等,34.21819293,135.3139933,,
30750,30750,貴志川保健福祉センター,紀の川市貴志川町神戸331,1,和歌山県,紀の川市,貴志川町神戸331,0736-65-2525,0736-65-2570,8:45,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：１０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.21772079,135.3139655,,
30751,30751,那賀総合庁舎,岩出市高塚209,1,和歌山県,岩出市,高塚209,0736-63-0100,0736-61-0007,9:00,17:45,地上３階,土、日、祝日,◎一般駐車場　有り：８０台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.25996603,135.3240744,,
30752,30752,岩出市役所,岩出市西野209,1,和歌山県,岩出市,西野209,0736-62-2141,0736-63-0075,8:45,17:30,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：２１６台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.25591079,135.3105761,,
30753,30753,地方法務局岩出出張所,岩出市西野206-7,1,和歌山県,岩出市,西野206-7,0736-62-2318,0736-62-2318,8:30,17:00,地上１階,土、日、祝日,◎一般駐車場　有り：２２台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.25682821,135.3114401,,
30759,30759,岩出警察署,岩出市高塚１９８-１,1,和歌山県,岩出市,高塚１９８-１,0736-63-0110,,0:00,24:00,地上３階,なし,◎一般駐車場　有り：４０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.26063256,135.3239355,,
30760,30760,岩出警察署根来交番,岩出市桜台493,1,和歌山県,岩出市,桜台493,なし,なし,0:00,24:00,地上１階,なし,◎一般駐車場　有り：５台,官公庁舎等,34.27801987,135.3135753,,
30761,30761,那智勝浦町役場,東牟婁郡那智勝浦町築地７丁目1-1,1,和歌山県,東牟婁郡那智勝浦町,築地７丁目1-1,07355-2-0555,07355-2-6543,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：２００台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.62599354,135.9409996,,
30762,30762,那智勝浦町民センター,東牟婁郡那智勝浦町天満1497-3,1,和歌山県,東牟婁郡那智勝浦町,天満1497-3,0735-52-1170,07355-2-1710,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：２４台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.6326038,135.9353334,,
30763,30763,那智勝浦町福祉健康センター,東牟婁郡那智勝浦町天満1418-2,1,和歌山県,東牟婁郡那智勝浦町,天満1418-2,07355-2-7145,07355-2-3700,8:30,21:00,地上２階,月曜,◎一般駐車場　有り：２０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.63179838,135.934889,,
30764,30764,老人憩の家,東牟婁郡那智勝浦町天満482-1,1,和歌山県,東牟婁郡那智勝浦町,天満482-1,07355-2-0672,,8:00,15:00,地上１階,日、祝日,,官公庁舎等,33.6347425,135.9367222,,
30765,30765,老人憩の家正和荘,東牟婁郡那智勝浦町大字下里2811,1,和歌山県,東牟婁郡那智勝浦町,大字下里2811,07355-8-1281,,8:30,17:15,地上１階,年中無休,◎一般駐車場　有り：１０台,官公庁舎等,33.57593177,135.9214696,,
30766,30766,新宮警察署井関警察官駐在所,東牟婁郡那智勝浦町大字井関918-2,1,和歌山県,東牟婁郡那智勝浦町,大字井関918-2,0735-52-3320,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：３台,官公庁舎等,33.65541178,135.9150067,,
30767,30767,太地町役場,東牟婁郡太地町太地3767-1,1,和歌山県,東牟婁郡太地町,太地3767-1,07355-9-2335,07355-9-3375,0:00,24:00,地上２階,土、日、祝日,◎一般駐車場　有り：２６台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.59402534,135.9439725,,
30769,30769,串本町役場古座分庁舎,東牟婁郡串本町西向359,1,和歌山県,東牟婁郡串本町,西向359,07357-2-0081,07357-2-3037,8:30,17:15,地上３階,土、日、祝祭日,◎一般駐車場　有り：６１台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.5181156,135.8230402,,
30770,30770,古座福祉センター,東牟婁郡串本町上野山291-4,1,和歌山県,東牟婁郡串本町,上野山291-4,0735-72-3539,0735-72-2777,8:30,17:15,地上１階,日曜日,◎一般駐車場　有り：１０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.51853235,135.8335674,,
30771,30771,古座川町役場,東牟婁郡古座川町高池673-2,1,和歌山県,東牟婁郡古座川町,高池673-2,07357-2-0180,07357-2-1858,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.53200286,135.8149577,,
30772,30772,古座川町町民会館,東牟婁郡古座川町高池777,1,和歌山県,東牟婁郡古座川町,高池777,教育委員会0735-72-3344<br>公民館0735-72-2752,0735-72-2018,8:30,15:15,地上２階,土、日、祝日,◎一般駐車場　有り：４１台,官公庁舎等,33.53453041,135.8163187,,
30773,30773,新宮市熊野川行政局,新宮市熊野川町日足350,1,和歌山県,新宮市,熊野川町日足350,0735-44-0301,0735-44-0317,8:30,17:15,地上４階,土、日、祝日,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.80580503,135.8725301,,
30774,30774,新宮市立熊野川総合開発センター,新宮市熊野川町日足350,1,和歌山県,新宮市,熊野川町日足350,0735-44-0301,0735-44-0317,8:30,17:15,地上２階,土、日、祝日,,官公庁舎等,33.80580503,135.8725301,,
30775,30775,新宮市立熊野川町保健センター,新宮市熊野川町日足655-1,1,和歌山県,新宮市,熊野川町日足655-1,0735-44-0395,0735-44-0408,8:30,17:15,地上１階,土、日、祝祭日,◎一般駐車場　有り：２０台,官公庁舎等,33.7985003,135.8715581,,
30776,30776,本宮行政局,田辺市本宮町本宮219,1,和歌山県,田辺市,本宮町本宮219,07354-2-0070,07354-2-0239,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：６０台,官公庁舎等,33.83824421,135.7730113,,
30777,30777,本宮山村開発センター,田辺市本宮町本宮100,1,和歌山県,田辺市,本宮町本宮100,0735-42-0299,,8:30,21:00,地上２階,第1、第3日曜、12/29〜1/2,◎一般駐車場　有り：６０台,官公庁舎等,33.83821644,135.7750667,,
30778,30778,北山村役場,東牟婁郡北山村大沼42,1,和歌山県,東牟婁郡北山村,大沼42,0735-49-2331,0735-49-2207,8:30,17:30,地上２階,土、日,,官公庁舎等,33.93192907,135.9691596,,
30779,30779,和歌山県紀南児童相談所,田辺市元町1849番地の7,1,和歌山県,田辺市,元町1849番地の7,0739-22-1588,0739-22-1917,9:00,17:45,地上２階,土、日、祝日,◎一般駐車場　有り：９台,官公庁舎等,33.73691892,135.3606944,,
30780,30780,田辺警察署湯峯警察官駐在所,田辺市本宮町渡瀬861-2,1,和歌山県,田辺市,本宮町渡瀬861-2,0735-42-0172,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：１０台,官公庁舎等,33.81919013,135.7596793,,
30781,30781,野上町総合福祉センター,海草郡紀美野町下佐々1408-4,1,和歌山県,海草郡紀美野町,下佐々1408-4,073-489-6655,,9:00,21:00,地上３階,祝・日・年末・年始,◎一般駐車場　有り：９２台<br>◎障害者用駐車場　有り：５台,官公庁舎等,34.15122271,135.3144644,,
30782,30782,有田市体育センター,有田市初島字浜1756-5,1,和歌山県,有田市,初島字浜1756-5,0737-83-1111,,9:00,22:00,地上１階,,◎一般駐車場　有り：５８台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.09220478,135.10682,,
30783,30783,海南税務署,海南市名高２５５−４,1,和歌山県,海南市,名高２５５−４,073-482-0901,,8:30,17:00,地上２階,土・日・祝日,◎一般駐車場　有り：１６台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.15254163,135.2180641,,
30784,30784,和歌山県庁南別館,和歌山市湊通丁北１丁目2-1,1,和歌山県,和歌山市,湊通丁北１丁目2-1,073-432-4111,,9:00,17:45,地上１０階,土・日・祝日,◎障害者用駐車場　有り：２台,官公庁舎等,34.22441128,135.1683663,,
30785,30785,和歌山県水産研究所,東牟婁郡串本町串本１５５７−２０,1,和歌山県,東牟婁郡串本町,串本１５５７−２０,0735-62-0940,,9:00,17:45,地上２階,土・日・祝日,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.4615099,135.7849024,,
30440,30440,和歌山県立医大紀北分院,伊都郡かつらぎ町妙寺219,3,和歌山県,伊都郡かつらぎ町,妙寺219,0736-22-0066,0736-22-2579,24時間,0:00,24:00:00,地上２階,年中無休,,135.5303614,0,,34.3014641
30441,30441,伊藤病院,橋本市伏原1011,3,和歌山県,橋本市,伏原1011,0736-43-1133,0736-43-1114,9:00〜12:00、17:00〜20:00,9:00,20:00,地上３階,日、祝日、12/30〜1/3,,135.5740801,0,,34.30979707
30442,30442,辻本クリニック,橋本市大野235-1,3,和歌山県,橋本市,大野235-1,0736-42-2528,,9:00〜12:00、16:30〜19:00,9:00,19:00,地上３階,日、祝日,,135.5473044,0,,34.30576927
30443,30443,橋本市保健福祉センター,橋本市東家一丁目３９４他,3,和歌山県,橋本市,東家一丁目３９４他,0736-33-1111,0736-33-1665,9:00〜18:00,9:00,18:00,地上３階,土、日、祝日,,135.6039374,0,,34.31589059
30444,30444,河原整形外科,橋本市高野口町名古曽283-1,3,和歌山県,橋本市,高野口町名古曽283-1,0736-42-5757,,9:00〜12:00、16:00〜19:00,9:00,19:00,地上１階,日、祝日,,135.5658311,0,,34.30463089
30445,30445,横手クリニック,伊都郡九度山町九度山800,3,和歌山県,伊都郡九度山町,九度山800,0736-54-3111,0736-54-2111,9:00〜19:00,9:00,19:00,地上３階,日、祝日,◎エレベーターはストレッチャー搬入用。<br>◎手すり付便所、洋式大便所は男女共各階にあり。<br>◎車イス用電話ではないが、低い位置にあるので利用可。,135.5662751,0,,34.28327195
30446,30446,和歌山赤十字病院,和歌山市小松原通り４丁目20,3,和歌山県,和歌山市,小松原通り４丁目20,073-422-4171,073-422-1168,,0:00,24:00:00,地上１４階、地下１階,土、日、祝日、5/1、12/29〜1/3（急患は除く）,,135.1684496,0,,34.22018962
30447,30447,和歌山市保健所和歌山中保健センター,和歌山市吹上５丁目2-15,3,和歌山県,和歌山市,吹上５丁目2-15,073-433-2261,073-433-9980,8:30〜17:15,8:30,17:15,地上３階、地下１階,土、日、祝日,◎車イス用駐車場は正面入口より進入する地階駐車場にある。,135.1748102,0,,34.2208007
30448,30448,和歌山市夜間休日応急診療センター,和歌山市吹上５丁目２番１５号,3,和歌山県,和歌山市,吹上５丁目２番１５号,073-425-8181,,20:00〜6:00(土日祭・年末年始PM),20:00,6:00,地上１階、地下１階,なし,,135.1748102,0,,34.2208007
30449,30449,済生会和歌山病院,和歌山市12番丁,3,和歌山県,和歌山市,12番丁,073-424-5185,073-425-6485,8:45〜17:00,8:45,17:00,地上７階、地下１階,日、祝,,135.1731094,0,,34.23170798
30450,30450,須佐病院,和歌山市吹屋町４丁目30,3,和歌山県,和歌山市,吹屋町４丁目30,073-427-1111,073-427-1235,外来9:00〜12:00、16:00〜18:00<BR>見舞13:00〜19:00,9:00,19:00,地上３階,土午後、日、祝（外来）,,135.1896701,0,,34.22535614
30451,30451,医療法人了生会中村病院,和歌山市友田町２丁目32,3,和歌山県,和歌山市,友田町２丁目32,073-431-0351,073-431-8715,外来9:00〜12:00、16:00〜19:00<br>見舞15:00〜20:00,9:00,20:00,地上６階、地下１階,土曜午後、日、祝日,,135.1849481,0,,34.23304961
30452,30452,医療法人　郷の会　紀の郷病院,伊都郡九度山町九度山113-6,3,和歌山県,伊都郡九度山町,九度山113-6,0736-54-2288,0736-54-4816,9:00〜17:30,9:00,17:30,地上３階,土、日、祝日、12/29〜1/4,,135.5639275,0,,34.29404306
30453,30453,高野町立高野山病院,伊都郡高野町高野山631,3,和歌山県,伊都郡高野町,高野山631,0736-56-2911,0736-56-2912,24時間,0:00,24:00:00,地上２階,土、日、祝日,,135.5866157,0,,34.21655328
30454,30454,角谷整形外科病院,和歌山市吉田337,3,和歌山県,和歌山市,吉田337,073-433-1161,073-432-6054,外来8:30〜13:00、16:00〜19:00<br>見舞9:00〜21:00,8:30,21:00,地上７階,日、祝日（外来）,,135.1901699,0,,34.23688268
