ID_DOL,ID_DOL_1,name,address,cat,address1,address2,address3,tel,fax,open,close,floor,holiday,parking,category,lat,lng,,
30455,30455,誠佑記念病院,和歌山市西田井391,3,和歌山県,和歌山市,西田井391,073-464-2655,,（診察時間）9:00〜12:30、17:00〜19:00,9:00,19:00,地上４階,日、祝日,,135.23663,0,,34.25427218
30456,30456,和歌山生協病院,和歌山市有本143-1,3,和歌山県,和歌山市,有本143-1,073-471-7711,,9:00〜20:30,9:00,20:30,地上５階,なし,,135.1968082,0,,34.24529881
30457,30457,向陽病院,和歌山市津秦40,3,和歌山県,和歌山市,津秦40,073-474-2000,073-474-1880,9:00〜12:00、14:00〜17:00、17:00〜19:00,9:00,19:00,地上５階,年中無休,,135.2043637,0,,34.22285678
30458,30458,医療法人甃友会在宅総合ケアセンター,和歌山市秋月宮ノ前535-2,3,和歌山県,和歌山市,秋月宮ノ前535-2,073-474-3511,073-474-3512,10:00〜16:00,10:00,16:00,地上３階,土、日,,135.2041136,0,,34.22582866
30459,30459,医療法人甃友会,和歌山市秋月宮ノ前535-2、3,3,和歌山県,和歌山市,秋月宮ノ前535-2、3,073-474-3511,073-474-3512,終日,0:00,24:00:00,地上３階,無休,,135.2041136,0,,34.22582866
30460,30460,愛晋会中江病院,和歌山市船所30-1,3,和歌山県,和歌山市,船所30-1,073-451-0222,073-455-9788,8:45〜12:00、16:30〜18:30,8:45,18:30,地上４階、地下１階,日曜、祝日,◎介護人等により対応ができる。,135.1806426,0,,34.2541587
30461,30461,良友会西和歌山病院,和歌山市土入176,3,和歌山県,和歌山市,土入176,073-452-1233,073-452-1040,8:45〜19:00<br>土曜は9:00〜12:00,8:45,19:00,地上４階,日曜、祝日、土曜午後,◎障害者用エレベーターとしては設置していないが、一般エレベーターで対応可。,135.1401451,0,,34.25301915
30462,30462,和歌山労災病院,和歌山市古屋435,3,和歌山県,和歌山市,古屋435,073-451-3181,073-452-7171,,8:15,20:00,地上５階、地下１階,土、日、祝日,◎車イス用トイレは、１階・２階・３階・４階・５階。<br>◎障害者等が来院してもボランティア等の介護人により対応できる。<br>◎おむつ替えができる場所は１階。,135.1176745,0,,34.25357441
30463,30463,綜愛苑,和歌山市西庄字岩ノ谷1107-45,3,和歌山県,和歌山市,西庄字岩ノ谷1107-45,073-454-2940,073-452-2940,24時間,0:00,24:00:00,地上３階,なし,,135.1172021,0,,34.27065582
30464,30464,琴の浦リハビリテーションセンター,和歌山市毛見1451,3,和歌山県,和歌山市,毛見1451,073-444-3141,073-444-9792,8:30〜17:15,8:30,17:15,地上３階,土、日、祝日,◎介護が必要な場合、職員が対応する。,135.1851163,0,,34.15792014
30466,30466,曙会和歌浦中央病院,和歌山市塩屋６丁目2-70,3,和歌山県,和歌山市,塩屋６丁目2-70,073-444-1600,073-441-3101,8:30〜12:00　16:30〜19:00,8:30,19:30,地上４階,日、祝日、土曜午後,◎介護が必要な場合、職員が対応する。,135.1779772,0,,34.19544277
30467,30467,半羽胃腸病院,和歌山市堀止南ノ庁4-11,3,和歌山県,和歌山市,堀止南ノ庁4-11,073-436-3933,073-436-5711,8:30〜19:00,8:30,19:00,地上４階,日、祝日,◎介護が必要な場合、職員が対応する。,135.1715329,0,,34.21219067
30468,30468,南保健センター,和歌山市和歌浦東１丁目１-３,3,和歌山県,和歌山市,和歌浦東１丁目１-３,073-447-0310,,8:30〜17:15,8:30,17:15,地上３階,土曜、日曜、祝日,,135.1701721,0,,34.19649804
30469,30469,紀三井寺苑,和歌山市紀三井寺560-2,3,和歌山県,和歌山市,紀三井寺560-2,073-448-2255,073-446-0120,終日,0:00,24:00:00,地上３階,無休,,135.1846714,0,,34.18130573
30470,30470,和歌山県立医科大学附属病院,和歌山市紀三井寺811-1,3,和歌山県,和歌山市,紀三井寺811-1,073-447-2300,,24時間,0:00,24:00:00,地上１３階、地下１階,土日祝日,◎入口に、案内していただくボランティアの方がおります。,135.1819215,0,,34.18802701
30471,30471,済生会有田病院,有田郡湯浅町吉川52-6,3,和歌山県,有田郡湯浅町,吉川52-6,0737-63-5561,0737-62-3420,9:00〜17:00,9:00,17:00,地上５階、地下１階,日、祝日、第一土、12/29〜1/3,◎駐車場より病院玄関救急入口までスロープ。<br>◎車イスを30台設置、身障者用浴槽がある。,135.1932659,0,,34.04545982
30472,30472,湯浅診療所、湯浅隣保館,有田郡湯浅町湯浅2718-1,3,和歌山県,有田郡湯浅町,湯浅2718-1,0737-63-5702(診療所)、0737-63-6499(隣保館),,8:45〜17:30,8:45,17:30,地上２階,土、日、祝日,,135.1778415,0,,34.03899175
30473,30473,有田南病院,有田郡有田川町小島15,3,和歌山県,有田郡有田川町,小島15,0737-52-3730,0737-52-6860,24時間,0:00,24:00:00,地上５階,なし（救急病院に付）,◎別館にはデイサービスセンター併設、別館エレベーターには、点字、音声案内付エレベーターを設置。<br>◎それとは別に在宅介護支援センターきび訪問看護ステーションを併設。,135.2011125,0,,34.06768394
30474,30474,西岡病院,有田郡有田川町小島278-1,3,和歌山県,有田郡有田川町,小島278-1,0737-52-6188,0737-52-6091,24時間,0:00,24:00:00,地上４階,なし（救急病院に付）,◎外来玄関に段差があるが、介護人などによる対応。,135.1966209,0,,34.06551472
30475,30475,みのりクリニック,有田郡有田川町吉原908,3,和歌山県,有田郡有田川町,吉原908,0737-32-2512,0737-32-4128,9:00〜12:00、16:00〜19:00,9:00,16:00,地上２階,木午後、土、日、祝祭日,,135.2525015,0,,34.05421463
30476,30476,晃和会谷口病院,海南市日方328,3,和歌山県,海南市,日方328,073-482-2500,073-482-4890,,9:00,17:30,地上５階,日、祝日,,135.2085864,0,,34.15770919
30477,30477,恵友病院,海南市船尾264-2,3,和歌山県,海南市,船尾264-2,073-483-1033,073-483-1855,9:00〜19:00,9:00,19:00,地上６階,日曜日・祝祭日・土曜午後,,135.1989206,0,,34.15949566
30478,30478,海南市民病院,海南市日方1272-3,3,和歌山県,海南市,日方1272-3,073-482-4521,073-482-9551,8:30〜17:15,8:30,17:15,地上４階,日、祝日、年末年始,,135.2084036,0,,34.15617692
30479,30479,久生会山本病院,海南市名高506-4,3,和歌山県,海南市,名高506-4,073-482-4346,073-482-0882,8:30〜19:00,8:30,19:00,地上４階,日、祝日,,135.2118972,0,,34.15322636
30480,30480,天竹会竹中整形外科,海南市重根11-1,3,和歌山県,海南市,重根11-1,073-487-4171,073-487-5134,９:00〜18:30,9:00,18:30,地上３階,日、祝日,,135.2390154,0,,34.15339188
30481,30481,辻秀輝整形外科,海南市名高178-1,3,和歌山県,海南市,名高178-1,073-483-3131,073-482-6090,24時間,0:00,24:00:00,地上４階,土、日、祝日,◎救急告示医療施設<br>◎辻秀輝整形外科ホームページアドレスhttp://www.cypress.ne.jp/tsuji-h/<br>◎お見舞メールアドレス有り（ホームページ内）,135.2157802,0,,34.15361622
30482,30482,同仁会辻整形外科,海南市築地1-50,3,和歌山県,海南市,築地1-50,073-483-1234,073-483-0221,9:00〜19:00（診療）,9:00,19:00,地上３階,日、祝日,,135.2103732,0,,34.15257641
30483,30483,海南保健所（海草福祉事務所）,海南市大野中939,3,和歌山県,海南市,大野中939,073-482-0600,073-482-3786,9:00〜17:45,9:00,17:45,地上２階,土、日、祝日,,135.2264544,0,,34.15948229
30484,30484,医療法人琴仁会石本病院,海南市船尾365,3,和歌山県,海南市,船尾365,073-482-5063,073-482-5408,9:00〜19:00,9:00,19:00,地上４階,日、祝日、年末年始,◎全館バリアフリーです。,135.1956209,0,,34.15928839
30485,30485,南労会紀和病院,橋本市神野々1103,3,和歌山県,橋本市,神野々1103,0736-34-1255,0736-34-2614,診9:00〜12:0017:00〜19:30,9:00,19:30,地上５階,土、日、祝日、12/30〜1/3,,135.5817343,0,,34.30604176
30486,30486,岡田整形外科,橋本市市脇１丁目45-2,3,和歌山県,橋本市,市脇１丁目45-2,0736-32-8080,0736-32-8082,9:00〜12:0016:00〜19:00,9:00,19:00,地上３階,日曜、12/30〜1/5,,135.6012035,0,,34.31460347
30487,30487,博寿会山本内科病院,橋本市東家6丁目7-26,3,和歌山県,橋本市,東家6丁目7-26,0736-32-8899,0736-34-2738,9:15〜19:00,9:15,19:00,地上３階,土、日、祝日、12/30〜1/3,,135.6051832,0,,34.31323536
30488,30488,老人保健施設メディケア橋本,橋本市神野々877-1外6筆,3,和歌山県,橋本市,神野々877-1外6筆,0736-34-0187,0736-39-1155,24時間,0:00,24:00:00,地上３階,,◎２階、各室に車椅子用トイレ：２２箇所,135.5797657,0,,34.30599567
30489,30489,有田市立病院,有田市宮崎町6,3,和歌山県,有田市,宮崎町6,0737-82-2151,0737-82-4343,8:30〜17:00（外来）,8:30,17:00,地上５階,日、祝日,◎車椅子用公衆電話はないが、カウンター上に設置され、車イス利用者も使用可。,135.1198879,0,,34.08091755
30490,30490,桜ヶ丘病院,有田市宮崎町841-1,3,和歌山県,有田市,宮崎町841-1,0737-83-0078,0737-83-0079,9:00〜12:00（外来）,9:00,12:00,地上３階,日、祝日,◎車椅子用公衆電話はないが、カウンター上に設置され、車イス利用者も使用可。,135.1127442,0,,34.07545736
30491,30491,千田老人憩いの家,有田市千田1255,3,和歌山県,有田市,千田1255,（区長宅0737-82-5548）,,9:00〜19:00,9:00,19:00,地上２階,,◎駐車場は前面道路の反対側の須佐神社の駐車場を利用できます。その駐車場から当施設入口までは段差はありません。,135.1404721,0,,34.065259
30492,30492,砂浜会館デイサービスセンター,有田市初島町浜1769-1,3,和歌山県,有田市,初島町浜1769-1,0737-82-3274,,9:00〜16:00,9:00,16:00,地上１階,土・日・祭日,,135.1120415,0,,34.09723201
30493,30493,裕柴会中紀クリニック,御坊市藤田町吉田324-1,3,和歌山県,御坊市,藤田町吉田324-1,0738-22-8777,0738-22-8777,24時間,0:00,24:00:00,地上１階,年中無休,,135.1711144,0,,33.90144506
30494,30494,特定・特別医療法人黎明会　北出病院,御坊市湯川町財部728-4,3,和歌山県,御坊市,湯川町財部728-4,0738-22-2188,0738-22-2166,午前8:30〜12:30　午後13:30〜18:00（救急24時間）,0:00,24:00:00,地上３階,年中無休,,135.1552296,0,,33.8969062
30495,30495,国保日高総合病院,御坊市薗116-2,3,和歌山県,御坊市,薗116-2,0738-22-1111,0738-24-1751,9:00〜23:30（救急24時間）,9:00,24:00:00,地上８階、地下２階,日、祝日,◎障害者用エレベーターは設置していませんが、一般エレベーターに点字表示、低位置操作盤及び音声案内が設置されています。,135.1540736,0,,33.89598347
30496,30496,北裏病院,御坊市湯川町小松原454,3,和歌山県,御坊市,湯川町小松原454,0738-22-3352,0738-22-3354,8:30〜17:00,8:30,17:00,地上５階,土曜午後、日、祝日,,135.1570282,0,,33.90646189
30497,30497,紀伊クリニック,御坊市湯川町小松原615-1,3,和歌山県,御坊市,湯川町小松原615-1,0738-24-2222,0738-24-1735,月、水、金8:30〜18:00<br>火、木、土8:30〜24:00<br>（救急24時間）,8:30,24:00:00,地上３階,日、祝日,,135.1504855,0,,33.90545124
30498,30498,御坊保健所,御坊市湯川町財部859-2,3,和歌山県,御坊市,湯川町財部859-2,0738-22-3481,0738-23-3004,9:00〜17:45,9:00,17:45,地上２階,土、日、祝日,◎日高福祉事務所と同建物であり、駐車場と便所を共用。（日高福祉事務所は１階の一部に設けられている）,135.1597875,0,,33.90211965
30499,30499,曽根クリニック,御坊市湯川町小松原536-8,3,和歌山県,御坊市,湯川町小松原536-8,0738-32-2500,0738-23-3673,9:00〜12:00、15:00〜18:00,9:00,18:00,地上１階,木、日、祝日,◎バリアフリーとなるよう心がけています。<br>◎障害者の方が希望されれば、開院時間のみですが、トイレのみの利用に来て頂いても結構です。,135.1517354,0,,33.90434029
30500,30500,洗心会玉置病院,田辺市上屋敷町147,3,和歌山県,田辺市,上屋敷町147,0739-22-6028,0739-25-2825,,7:00,16:50,地上６階,,,135.3762161,0,,33.73091583
30501,30501,国立病院機構南和歌山医療センター,田辺市たきない町27-1,3,和歌山県,田辺市,たきない町27-1,0739-26-7050（代表）<br>0739-26-7195（時間外緊急）,0739-24-2055,8:30〜11:00（受付),8:30,11:00,地上６階、地下１階,土、日、祝日、年末年始,,135.3996801,0,,33.70065711
30502,30502,新宮市立医療センター,新宮市蜂伏18-7,3,和歌山県,新宮市,蜂伏18-7,0735-31-3333（代表),0735-31-3337,8:30〜11:00（お見舞い：14:00〜19:00）,8:30,19:00,地上６階、地下１階,土・日・祝日（お見舞いのみの場合は休みなし）,"◎各病室にトイレ設置。<br>◎車椅子用電話は1,2,3,4,5,6階に　有り。",135.9642515,0,,33.68695911
30503,30503,医療法人両茂会岩崎病院,新宮市三輪崎1384,3,和歌山県,新宮市,三輪崎1384,0735-31-7153,0735-31-5655,外来：9:00〜正午,9:00,12:00,地上２階,外来：日・祝日<br>土曜日：特別予約診のみ,,135.9806109,0,,33.69153244
30504,30504,さとう眼科,新宮市井の沢12-6,3,和歌山県,新宮市,井の沢12-6,0735-28-0310,0735-28-0311,9:00〜18:00,9:00,18:00,地上２階,木(午後)、土・日・祝日,,135.9897528,0,,33.72193634
30505,30505,恵友会下津クリニック,海南市下津町小南126-1,3,和歌山県,海南市,下津町小南126-1,073-492-5131,073-492-0085,9:00〜12:00,9:00,12:00,地上４階,日、祝日、年末年始,,135.168118,0,,34.12803471
30506,30506,デイサービスセンター下津グループホームひだまり,海南市下津町方498-25,3,和歌山県,海南市,下津町方498-25,073-493-3300,073-493-3770,9:00〜15:30,8:30,15:30,地上３階,日曜日,◎車椅子用の浴室では、日本庭園を眺めながら入浴できます。,135.145787,0,,34.12420127
30507,30507,国保野上厚生総合病院,海草郡紀美野町小畑１９８,3,和歌山県,海草郡紀美野町,小畑１９８,073-489-2178,073-489-5639,診療受付　8:30〜11:30,8:30,11:30,地上５階、地下１階,日曜、祝日,◎一般駐車場より玄関までは道路を横断します。<br>◎障害者用（車イス）便所の手すり等を障害者の状態に応じて使いやすい様に各便所で工夫しています。,135.2950516,0,,34.16325517
30508,30508,町営国吉診療所,海草郡紀美野町田63,3,和歌山県,海草郡紀美野町,田63,073-498-0002,073-498-0003,9:00〜17:15,9:00,17:15,地上１階,月・水(午前)、金(午前)　※祝日は除く,,135.4155341,0,,34.13955934
30509,30509,町営長谷毛原診療所,海草郡紀美野町毛原宮254,3,和歌山県,海草郡紀美野町,毛原宮254,073-499-0300,073-499-0300,9:00〜17:15,9:00,17:15,地上１階,火・水(午後)、金(午後)　※祝日は除く,,135.4616461,0,,34.16238216
30510,30510,独立行政法人国立病院機構和歌山病院,日高郡美浜町和田1138,3,和歌山県,日高郡美浜町,和田1138,0738-22-3256,0738-23-3104,8:30〜17:15,8:30,17:15,地上２階,土、日、祝日,,135.1354836,0,,33.89244968
30511,30511,医療法人寺田医院,日高郡由良町里57-2,3,和歌山県,日高郡由良町,里57-2,0738-65-0027,0738-65-0531,9:00〜12:00、16:00〜19:00,9:00,19:00,地上３階,日、祝日、土曜午後,,135.1193763,0,,33.96080602
30512,30512,寒川診療所,日高郡日高川町寒川293,3,和歌山県,日高郡日高川町,寒川293,0738-58-0012,0738-58-0271,8:30〜17:30,8:30,17:30,地上２階,土、日、祝日,,135.4667628,0,,33.9576711
30513,30513,医療法人稲穂会稲穂会病院,紀の川市粉河756-3,3,和歌山県,紀の川市,粉河756-3,0736-74-2100,0736-74-2420,9:00〜12:00　17:00〜19:00,9:00,19:00,地上３階,日、祝日,,135.4041509,0,,34.26785494
30514,30514,共栄会名手病院,紀の川市名手市場294-1,3,和歌山県,紀の川市,名手市場294-1,0736-75-5252,0736-75-2111,9:00〜12:00、16:30〜19:00,9:00,19:00,地上３階,日、祝日,,135.4381474,0,,34.2727717
30515,30515,那賀リハビリステーション病院,紀の川市丸栖1423-3,3,和歌山県,紀の川市,丸栖1423-3,0736-64-0061,0736-64-0063,13:00〜17:00,13:00,17:00,地上３階,：土、日、祝日,,135.327162,0,,34.24066431
30516,30516,富田病院,岩出市紀泉台2,3,和歌山県,岩出市,紀泉台2,0736-62-1522,0736-62-5379,救急指定〜24時間,0:00,24:00:00,地上４階,年中無休,,135.2934667,0,,34.28082506
30517,30517,紀の川クリニック,岩出市西国分501,3,和歌山県,岩出市,西国分501,0736-62-0717,0736-62-2831,9:00〜19:00,9:00,19:00,地上４階,日曜,,135.3317123,0,,34.26521553
30518,30518,白浜はまゆう病院,西牟婁郡白浜町1447,3,和歌山県,西牟婁郡白浜町,1447,0739-43-6200,,9:00〜12:00、14:00〜17:00,9:00,17:00,地上５階、地下１階,日、祝日,,135.3494145,0,,33.68178567
30519,30519,白浜医療保健福祉総合センター,西牟婁郡白浜町1447,3,和歌山県,西牟婁郡白浜町,1447,0739-43-6200,0739-43-7891,8:30〜17:30,8:30,17:30,地上５階、地下１階,土曜午後・日・祭日・年末年始,,135.3494145,0,,33.68178567
30520,30520,大江歯科,西牟婁郡上富田町朝来1364,3,和歌山県,西牟婁郡上富田町,朝来1364,0739-47-4530,0739-47-4539,9:00〜12:30、14:00〜18:00,9:00,18:00,地上３階,水曜午後、土、日、祝日,◎あらかじめ電話をすれば職員が玄関に出て介助する。,135.4179364,0,,33.69606275
30521,30521,国保すさみ病院,西牟婁郡すさみ町周参見2380,3,和歌山県,西牟婁郡すさみ町,周参見2380,0739-55-2065,0739-55-2225,8:30〜23:30,8:30,23:30,地上３階,土、日、祝日,,135.496373,0,,33.55621968
30522,30522,くしもと町立病院,東牟婁郡串本町サンゴ台691-7,3,和歌山県,東牟婁郡串本町,サンゴ台691-7,0735-62-7111,0735-67-7200,8:30〜17:15　受付は7:30〜,8:30,17:15,地上４階,土、日、祝祭日,,135.7844028,0,,33.48479078
30523,30523,潮岬病院,東牟婁郡串本町潮岬417,3,和歌山県,東牟婁郡串本町,潮岬417,0735-62-0888,0735-62-4694,8:00〜17:00,8:00,17:00,地上３階,なし,,135.7699615,0,,33.45428894
30524,30524,温泉病院,東牟婁郡那智勝浦町天満483-1,3,和歌山県,東牟婁郡那智勝浦町,天満483-1,07355-2-1055,07355-2-3853,,9:00,15:00,地上４階,日、祝日,,135.936111,0,,33.63446472
30525,30525,日比記念病院,東牟婁郡那智勝浦町朝日１丁目221-1,3,和歌山県,東牟婁郡那智勝浦町,朝日１丁目221-1,07355-2-6511,07355-2-5438,9:00〜18:00,9:00,18:00,地上４階,日、祝日,,135.9369999,0,,33.63010411
30526,30526,坂野医院,東牟婁郡太地町太地3055,3,和歌山県,東牟婁郡太地町,太地3055,07355-9-2063,07355-9-2175,9:00〜17:00,9:00,17:00,地上２階,日、祝日,,135.9416827,0,,33.59473022
30527,30527,新宮保健所串本支所,東牟婁郡串本町西向193,3,和歌山県,東牟婁郡串本町,西向193,07357-2-0525,07357-2-2739,9:00〜17:45,9:00,17:45,地上２階,土、日、祝日,,135.821346,0,,33.52053203
30528,30528,新宮市国民健康保険直営熊野川診療所,新宮市熊野川町日足322,3,和歌山県,新宮市,熊野川町日足322,0735-44-0314,0735-44-0314,8:30〜11:30（受付時間）,8:30,11:30,地上１階,土、日、祝日,,135.8721134,0,,33.80619387
30529,30529,医療法人　宮本病院,和歌山市塩屋３丁目6-1,3,和歌山県,和歌山市,塩屋３丁目6-1,073-444-0576,073-447-0294,9:00〜17:00,9:00,17:00,地上４階,日・祝,,135.1751287,0,,34.19894734
30530,30530,医療法人　井上病院,和歌山市小人町南ノ丁２０,3,和歌山県,和歌山市,小人町南ノ丁２０,073-433-2500,,6:00〜21:00,6:00,21:00,地上６階、地下１階,なし,,135.1661729,0,,34.2294471
30531,30531,医療法人　青松会河西　田村病院,和歌山市島橋南ノ丁243-33他,3,和歌山県,和歌山市,島橋南ノ丁243-33他,073-455-1015,,全日,0:00,24:00:00,地上４階,なし,◎浴室は障害者可,135.1504217,0,,34.24296396
30532,30532,和歌山生協病院,和歌山市有本143-1,3,和歌山県,和歌山市,有本143-1,073-471-7711,073-474-2387,9:00〜12:00、17:00〜19:00<br>土曜は9:00〜12:00,9:00,19:00,地上４階、地下１階,日曜、祝日、土曜午後,◎駐車場より別入口あり。段差あるがスロープ付。,135.1967285,0,,34.24524461
30533,30533,上田内科,伊都郡かつらぎ町笠田東１７１,3,和歌山県,伊都郡かつらぎ町,笠田東１７１,0736-22-1306,,9:00〜12:00　　15:00〜16:00,9:00,16:00,地上３階,,,135.4794309,0,,34.28764188
30534,30534,医療法人卓麻会　宇治田循環器内科,和歌山市榎原２０４番地の８,3,和歌山県,和歌山市,榎原２０４番地の８,073-455-6699,,9:00〜19:00,9:00,19:00,地上４階,日・祝日,◎ベビーベッド有り：１階玄関待合所右側,135.1253129,0,,34.25421332
30535,30535,医療法人田村病院,和歌山市小倉６４５,3,和歌山県,和歌山市,小倉６４５,073-477-1268,,8:45〜17:00,8:45,17:00,地上２階,日・祝日,,135.2865233,0,,34.24874466
30536,30536,岡本助産院,和歌山市小雑賀２０５−１,3,和歌山県,和歌山市,小雑賀２０５−１,073-428-7737,,9:00〜12:00,9:00,12:00,地上２階,日・木,◎ベビーベッド　有り　待合室内<br>◎玄関から待合室は土間段差あり介助必要,135.1841709,0,,34.20502502
30537,30537,向井病院,和歌山市北野２８４−３,3,和歌山県,和歌山市,北野２８４−３,073-461-1156,,9:00〜12:00　16:00〜19:00（月・火・水・金）,9:00,19:00,地上３階,日・祝日,,135.2473875,0,,34.26882597
30538,30538,角谷リハビリテーション病院,和歌山市納定１０−１,3,和歌山県,和歌山市,納定１０−１,073-475-1230,,9:00〜17:00,9:00,17:00,地上４階,日・祝日,◎ベビーベッド　有り　身体障害者用便所内,135.1913921,0,,34.23729938
30539,30539,医療法人郷の会　こころの郷クリニック,橋本市高野口町名古曽字下丹生下９１７ー１他,3,和歌山県,橋本市,高野口町名古曽字下丹生下９１７ー１他,0736-42-5858,,9:00〜17:00,9:00,17:00,地上２階,土・日・祝日,,135.5605814,0,,34.30152
30540,30540,小柳歯科クリニック,橋本市岸上字川端５６３−１,3,和歌山県,橋本市,岸上字川端５６３−１,0736-33-0866,,10:00〜13:30　15:00〜19:30,10:00,19:30,地上２階,火・金・祝日,,135.5898281,0,,34.31154696
30541,30541,医療法人南労会　紀和病院,橋本市岸上１８番地の１,3,和歌山県,橋本市,岸上１８番地の１,0736-34-1317,,２４時間,0:00,24:00:00,地上４階,なし,◎ベビーベッド　有り：障害者用便所内,135.5825514,0,,34.30588088
30542,30542,医療法人千穂会　桜ヶ丘病院,有田市宮崎町８４１−１,3,和歌山県,有田市,宮崎町８４１−１,0737-83-0982,,9:00〜12:00,9:00,12:00,地上３階,日・祝日,,135.1129588,0,,34.07548486
